record_time_s,sim_time_s,target_forward_speed_m_s,target_yaw_rate_rad_s,position_x_m,position_y_m,position_z_m,estimated_pitch_deg,truth_pitch_deg,estimated_pitch_rate_deg_s,truth_pitch_rate_deg_s,truth_yaw_deg,estimated_yaw_rate_deg_s,truth_yaw_rate_deg_s,estimated_forward_speed_m_s,truth_forward_speed_m_s,left_wheel_speed_rad_s,right_wheel_speed_rad_s,left_motor_torque_nm,right_motor_torque_nm,contact_count,controller_mode
0.002,8.163999999999396,0.0,0.0,0.12666560999303558,0.00019345997728675314,0.15281372261153559,-2.163371860871092,-2.1682183517492195,-0.3371927666719243,-0.4669667653578368,0.247392278689114,-0.3008533453547219,0.028292564038800014,0.011953966950459619,0.01275981991334907,0.08291687659831037,0.0839752938558528,-0.15558162538634024,-0.15433433099802896,4,FREE
0.01,8.171999999999398,0.0,0.0,0.12676887836788192,0.0001938913704870441,0.15280827581492937,-2.166352353015658,-2.1721531646509624,0.5512768010304336,-0.4632272432917604,0.24761878571531892,0.13254921747598908,0.02916479209214645,0.011852428747879815,0.012765924745808455,0.08763998857828409,0.08859659519675091,-0.11931862536127608,-0.12025868610110077,4,FREE
0.020000000000000004,8.181999999999402,0.0,0.0,0.12691125471553377,0.00019448106963383384,0.15280083814211282,-2.1710032462133184,-2.1804616555942764,-0.46777020875371444,-0.8893840242516128,0.24789700961296135,0.5989468552194203,0.03133200445864786,0.01246548486446705,0.014428938214021754,0.09966076076907145,0.10120856958124674,-0.16698913395209605,-0.1568457978248788,4,FREE
0.030000000000000013,8.191999999999405,0.0,0.0,0.12705040025807607,0.00019506373756481138,0.15279342993506084,-2.1787273446180295,-2.1878891123692217,-0.983814061991557,-0.6819988534545108,0.24841899592861091,0.05770779205868745,0.04900121339388099,0.014228281239441205,0.013645032612011653,0.08872248512197792,0.09023940928168701,-0.17544617549393587,-0.17853001466262758,4,FREE
0.04000000000000002,8.201999999999408,0.0,0.0,0.1271771762501295,0.00019557972040257045,0.15278658099091733,-2.1866657973639843,-2.1920883118242624,-1.4985443787785184,-0.3591996424794096,0.2488684810772213,-0.5563949160778114,0.04892771583632594,0.013551363166325277,0.01240983624511857,0.07539289326738888,0.07727940807633217,-0.176473717979909,-0.1715731414533728,4,FREE
0.05000000000000003,8.211999999999412,0.0,0.0,0.12728994101647667,0.00019603369115485785,0.1527804659290299,-2.1914910493121056,-2.1926454850120645,0.15146303935752217,0.0015696851162170548,0.24937334801916894,0.07383852309785736,0.04746939732625096,0.012391752090915985,0.011025183556101681,0.05582636708856051,0.05780812192703001,-0.21049025804782726,-0.20212754075620157,4,FREE
0.06000000000000004,8.221999999999415,0.0,0.0,0.12737998152752014,0.00019639966307334305,0.1527755306020359,-2.1929762133458777,-2.1873067278787746,0.04237820931176507,0.6156188395461126,0.2501115810990932,-0.26079537924531104,0.07870388101726015,0.011310271195991073,0.008664799796492432,0.0385156999858979,0.041441439974736136,-0.14433117315509433,-0.13923899433713596,4,FREE
0.07000000000000005,8.231999999999418,0.0,0.0,0.12746816643577213,0.00019674865373355718,0.15277091470853282,-2.188453247532223,-2.1814681482587277,1.1606599152928208,0.6333991600223318,0.25085020017657567,0.9918485672053973,0.06654758309812035,0.007390163890274391,0.008606084910316657,0.03358639489977948,0.03559002732656909,-0.1755304868698448,-0.17997396506603536,4,FREE
0.08000000000000006,8.241999999999422,0.0,0.0,0.1275527206188897,0.0001970610336861075,0.15276657215878114,-2.182880638049105,-2.17465399146073,0.6288976360195097,0.6324794120516065,0.25126759551723366,-0.2557485000328617,0.03747727993397616,0.009207540806399279,0.008624614833593785,0.03957150529569978,0.04070616005694533,-0.1388454007475224,-0.14038112948765055,4,FREE
0.09000000000000007,8.251999999999425,0.0,0.0,0.12765193571393998,0.00019743815451129281,0.15276161814958522,-2.175821028533588,-2.171586187894928,0.5741175032352186,0.2098612108349197,0.2515270809219618,-0.35096741581403973,0.021519435437214685,0.008240518702078396,0.010273415231667865,0.058901797697497135,0.05977872524989356,-0.13328538299932066,-0.12908010794131622,4,FREE
